Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
9.005033,61016,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.502516500011552,3.0067419999977574,5.998291000025347,44.66666666666666,0.3331470301108281,14.88056734495032,0,1,1,0,0,0,1,outbound,0,0
1e-06,8080,49738,DATA-TEXT-LINES,"PSH,ACK",1,417,417.0,0.0,417,417,3.535604605785924,3.535604605785924,3.535604605785924,0.0,0.0,0.0,417.0,1000000.0,417000000.0,0,2,0,1,0,0,0,outbound,1,1
1.008905,443,57082,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0.0,0.0,0.5044525000266731,0.5008320000488311,0.508073000004515,34.0,2.9735207973000435,101.09970710820147,0,2,0,1,0,0,0,inbound,0,0
0.999206,57786,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.4996030000038445,0.4977340002078563,0.5014719997998327,44.666666666666664,3.002383892810892,134.10648054555315,1,1,1,0,0,0,1,outbound,0,0
1542800.672833,52221,8080,TCP,SYN,6,268,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,308560.1345666,2.996120000025257,1542782.676341,44.66666666666666,3.889031231093758e-06,0.0001737100616555,0,1,1,0,0,0,1,outbound,0,0
1.019625,58680,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5098125000949949,0.5079590000677854,0.5116660001222044,44.666666666666664,2.942258183155572,131.4208655142822,0,1,1,0,0,0,1,outbound,0,0
1.008271,58566,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5041355000576004,0.5004980000667274,0.5077730000484735,44.666666666666664,2.975390544803927,132.90077766790873,1,1,1,0,0,0,1,outbound,0,0
9.003852,54496,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.501925999997184,3.0048749996349216,5.998977000359446,44.66666666666666,0.3331907277018769,14.882519170683835,0,1,1,0,0,0,1,outbound,0,0
1.016594,4143,49840,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5082970000003115,0.504043000008096,0.5125509999925271,40.0,2.9510305982525966,118.04122393010385,0,2,0,1,0,0,0,inbound,0,0
1.028655,4143,54864,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0.0,0.0,0.5143275000154972,0.5109649999067187,0.5176900001242757,40.0,2.9164297067529925,116.6571882701197,0,2,0,1,0,0,0,inbound,0,0
1.019219,50916,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,0.5096095000044443,0.5084890000289306,0.5107299999799579,44.666666666666664,2.943430214703611,131.4732162567613,0,1,1,0,0,0,1,outbound,0,0
9.000028,63167,8080,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0.0,0.0,4.500013999990188,3.0013180000241846,5.998709999956191,44.66666666666666,0.3333322962995226,14.888842568045344,0,1,1,0,0,0,1,outbound,0,0
0.999113,443,52414,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0.0,0.0,0.4995564999990165,0.4976579999784007,0.5014550000196323,34.0,3.002663362402451,102.09055432168333,0,2,0,1,0,0,0,inbound,0,0
1e-06,8080,50070,DATA-TEXT-LINES,"PSH,ACK",1,352,352.0,0.0,352,352,3.49950071418841,3.49950071418841,3.49950071418841,0.0,0.0,0.0,352.0,1000000.0,352000000.0,0,2,0,1,0,0,0,outbound,1,1
