Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Mean Payload Size,Std Payload Size,Min Payload Size,Max Payload Size,Mean Entropy,Min Entropy,Max Entropy,Mean Inter-Packet Interval,Min Inter-Packet Interval,Max Inter-Packet Interval,Label,Bytes per Packet,Packets per Second,Bytes per Second,Destination Common Port Usage,Flags Count,SYN Count,ACK Count,FIN Count,Is HTTP,Is Internal IP,Direction,Short Duration,Single Packet
1.029298,4143,51784,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5146490000188351,0.512031999998726,0.5172660000389442,Dridex,40.0,2.914607820087088,116.58431280348353,0,2,0,1,0,0,0,outbound,0,0
1.17041,51785,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5852049999812152,0.5786919999518432,0.5917180000105873,Benign,44.666666666666664,2.563204347194573,114.48979417469093,0,1,1,0,0,0,1,outbound,0,0
1.195024,8043,51785,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5975120000075549,0.5879519999725744,0.6070720000425354,Benign,40.0,2.5104098327732327,100.41639331092931,0,2,0,1,0,0,0,outbound,0,0
0.998528,51786,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4992639999836683,0.4978569999802857,0.5006709999870509,Dridex,44.666666666666664,3.004422509934624,134.19753877707987,1,1,1,0,0,0,1,outbound,0,0
0.998571,443,51786,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4992855000018608,0.4978759999503381,0.5006950000533834,Dridex,34.0,3.0042931348897577,102.14596658625176,0,2,0,1,0,0,0,outbound,0,0
1.240214,51787,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6201069999951869,0.6193600000115111,0.6208539999788627,Benign,44.666666666666664,2.418937376936561,108.0458695031664,0,1,1,0,0,0,1,outbound,0,0
1.239836,8043,51787,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6199180000112392,0.6191920000128448,0.6206440000096336,Benign,40.0,2.419674860223449,96.78699440893796,0,2,0,1,0,0,0,outbound,0,0
1.039302,51788,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5196510000096168,0.5183640000177547,0.5209380000014789,Dridex,44.666666666666664,2.886552705565851,128.9326875152747,0,1,1,0,0,0,1,outbound,0,0
1.039466,4143,51788,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.519732999993721,0.5181400000001304,0.5213259999873117,Dridex,40.0,2.8860972845672683,115.44389138269072,0,2,0,1,0,0,0,outbound,0,0
1.15036,51789,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5751800000143703,0.5715660000569187,0.5787939999718219,Benign,44.666666666666664,2.6078792725755413,116.48527417504086,0,1,1,0,0,0,1,outbound,0,0
1.150752,8043,51789,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5753759999934118,0.5718409999972209,0.5789109999896027,Benign,40.0,2.606990906815717,104.27963627262868,0,2,0,1,0,0,0,outbound,0,0
0.999044,51790,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.499521999998251,0.4984360000235028,0.5006079999729991,Dridex,44.666666666666664,3.0028707444316765,134.12822658461488,1,1,1,0,0,0,1,outbound,0,0
0.999095,443,51790,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4995475000177976,0.4984110000077635,0.5006840000278316,Dridex,34.0,3.0027174593006674,102.09239361622268,0,2,0,1,0,0,0,outbound,0,0
1.220341,51791,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6101705000037327,0.6087040000129491,0.6116369999945164,Benign,44.666666666666664,2.4583292702613453,109.80537407167341,0,1,1,0,0,0,1,outbound,0,0
1.219917,8043,51791,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6099585000192747,0.6084560000454076,0.6114609999931417,Benign,40.0,2.4591836985630993,98.36734794252396,0,2,0,1,0,0,0,outbound,0,0
1.029627,51792,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5148134999908507,0.5111840000026859,0.5184429999790154,Dridex,44.666666666666664,2.913676506152228,130.1442172747995,0,1,1,0,0,0,1,outbound,0,0
1.02952,4143,51792,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5147599999909289,0.5111289999913424,0.5183909999905154,Dridex,40.0,2.9139793301732846,116.55917320693139,0,2,0,1,0,0,0,outbound,0,0
1.149966,51793,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5749829999986105,0.5710189999663271,0.5789470000308938,Benign,44.666666666666664,2.608772781108311,116.5251842228379,0,1,1,0,0,0,1,outbound,0,0
1.149837,8043,51793,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5749185000022408,0.5709069999866188,0.5789300000178628,Benign,40.0,2.609065458843297,104.36261835373188,0,2,0,1,0,0,0,outbound,0,0
0.998864,51794,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4994320000114385,0.4985730000189505,0.5002910000039265,Dridex,44.666666666666664,3.0034118758910124,134.1523971231319,1,1,1,0,0,0,1,outbound,0,0
0.998935,443,51794,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4994675000198185,0.4986060000373982,0.5003290000022389,Dridex,34.0,3.003198406302712,102.10874581429222,0,2,0,1,0,0,0,outbound,0,0
1.240811,51795,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6204054999980144,0.6191370000015013,0.6216739999945275,Benign,44.666666666666664,2.4177735368238995,107.99388464480086,0,1,1,0,0,0,1,outbound,0,0
1.240467,8043,51795,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6202334999979939,0.6188569999649189,0.6216100000310689,Benign,40.0,2.4184440214854566,96.73776085941827,0,2,0,1,0,0,0,outbound,0,0
1.019461,51796,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5097304999944754,0.5083619999932125,0.5110989999957383,Dridex,44.666666666666664,2.942731502235005,131.44200709983022,0,1,1,0,0,0,1,outbound,0,0
1.019437,4143,51796,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5097185000195168,0.5084440000355244,0.5109930000035092,Dridex,40.0,2.942800781215514,117.71203124862058,0,2,0,1,0,0,0,outbound,0,0
1.159654,51797,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5798269999795593,0.5784739999799058,0.5811799999792129,Benign,44.666666666666664,2.586978529802855,115.55170766452753,0,1,1,0,0,0,1,outbound,0,0
1.159887,8043,51797,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5799434999935329,0.5789619999704883,0.5809250000165775,Benign,40.0,2.586458853319332,103.4583541327733,0,2,0,1,0,0,0,outbound,0,0
1.00843,51798,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5042149999935646,0.5008350000134669,0.5075949999736622,Dridex,44.666666666666664,2.974921412492687,132.87982309134,1,1,1,0,0,0,1,outbound,0,0
1.00839,443,51798,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.5041950000158977,0.5007880000048317,0.5076020000269637,Dridex,34.0,2.9750394192723055,101.15134025525839,0,2,0,1,0,0,0,outbound,0,0
1.230816,51799,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.615408000012394,0.6120320000336505,0.6187839999911375,Benign,44.666666666666664,2.4374073785196164,108.87086290720953,0,1,1,0,0,0,1,outbound,0,0
1.230591,8043,51799,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6152954999997746,0.6120479999808595,0.6185430000186898,Benign,40.0,2.4378530315921374,97.5141212636855,0,2,0,1,0,0,0,outbound,0,0
1.028802,51800,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5144009999930859,0.5106370000285096,0.5181649999576621,Dridex,44.666666666666664,2.9160129937539003,130.2485803876742,0,1,1,0,0,0,1,outbound,0,0
1.025285,4143,51800,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5126424999907613,0.5107199999620207,0.5145650000195019,Dridex,40.0,2.926015693197501,117.04062772790004,0,2,0,1,0,0,0,outbound,0,0
1.160189,51801,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.580094500008272,0.5789179999846965,0.5812710000318475,Benign,44.666666666666664,2.5857855918302968,115.49842310175326,0,1,1,0,0,0,1,outbound,0,0
1.1597,8043,51801,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5798500000091735,0.5787700000219047,0.5809299999964423,Benign,40.0,2.5868759161852206,103.47503664740881,0,2,0,1,0,0,0,outbound,0,0
1.009528,51802,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5047639999829698,0.5009459999855608,0.5085819999803789,Dridex,44.666666666666664,2.9716857779080916,132.73529807989476,1,1,1,0,0,0,1,outbound,0,0
1.009572,443,51802,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.5047860000049695,0.5009469999931753,0.5086250000167638,Dridex,34.0,2.9715562634462924,101.03291295717393,0,2,0,1,0,0,0,outbound,0,0
1.250329,51803,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6251645000011194,0.6213860000134446,0.6289429999887943,Benign,44.666666666666664,2.399368486214428,107.17179238424447,0,1,1,0,0,0,1,outbound,0,0
1.250013,8043,51803,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6250064999912865,0.6214159999508411,0.628597000031732,Benign,40.0,2.3999750402595814,95.99900161038325,0,2,0,1,0,0,0,outbound,0,0
1.019838,51804,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5099190000037197,0.5079329999862239,0.5119050000212155,Dridex,44.666666666666664,2.941643672818624,131.39341738589854,0,1,1,0,0,0,1,outbound,0,0
1.020916,4143,51804,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5104580000042915,0.509520000021439,0.511395999987144,Dridex,40.0,2.9385375486327967,117.54150194531186,0,2,0,1,0,0,0,outbound,0,0
1.45035,51805,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.7251749999995809,0.7110800000373274,0.7392699999618344,Benign,44.666666666666664,2.068466232288758,92.39149170889785,0,1,1,0,0,0,1,outbound,0,0
1.376502,8043,51805,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6882509999850299,0.6650440000230446,0.7114579999470152,Benign,40.0,2.1794374436070565,87.17749774428225,0,2,0,1,0,0,0,outbound,0,0
0.998657,51806,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4993285000091418,0.497810999979265,0.5008460000390187,Dridex,44.666666666666664,3.0040344182236742,134.1802040139908,1,1,1,0,0,0,1,outbound,0,0
0.998648,443,51806,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4993240000039805,0.497817000024952,0.500830999983009,Dridex,34.0,3.004061491136016,102.13809069862454,0,2,0,1,0,0,0,outbound,0,0
1.230537,51807,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6152684999979101,0.6109419999993406,0.6195949999964796,Benign,44.666666666666664,2.4379600125798735,108.8955472285677,0,1,1,0,0,0,1,outbound,0,0
1.230398,8043,51807,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6151990000216756,0.6109390000347048,0.6194590000086464,Benign,40.0,2.438235432762407,97.52941731049627,0,2,0,1,0,0,0,outbound,0,0
1.039649,51808,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5198244999919552,0.518296999973245,0.5213520000106655,Dridex,44.666666666666664,2.885589270994345,128.8896541044141,0,1,1,0,0,0,1,outbound,0,0
1.039478,4143,51808,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5197390000103042,0.5182919999933802,0.5211860000272281,Dridex,40.0,2.8860639667217587,115.44255866887035,0,2,0,1,0,0,0,outbound,0,0
1.140152,51809,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5700760000036098,0.5684459999902174,0.5717060000170022,Benign,44.666666666666664,2.631228116952827,117.52818922389295,0,1,1,0,0,0,1,outbound,0,0
1.13979,8043,51809,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5698949999932665,0.5687929999548942,0.5709970000316389,Benign,40.0,2.6320638012265416,105.28255204906166,0,2,0,1,0,0,0,outbound,0,0
0.99824,51810,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4991199999931268,0.4976209999877028,0.5006189999985509,Dridex,44.666666666666664,3.005289309184164,134.236255810226,1,1,1,0,0,0,1,outbound,0,0
0.998232,443,51810,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4991160000208765,0.4976480000186711,0.5005840000230819,Dridex,34.0,3.005313394080735,102.18065539874497,0,2,0,1,0,0,0,outbound,0,0
1.220856,51811,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6104280000145081,0.6093039999832399,0.6115520000457764,Benign,44.666666666666664,2.4572922605122964,109.75905430288257,0,1,1,0,0,0,1,outbound,0,0
1.220378,8043,51811,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6101889999990817,0.6089429999701679,0.6114350000279956,Benign,40.0,2.4582547374665884,98.33018949866353,0,2,0,1,0,0,0,outbound,0,0
1.03979,51812,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5198950000049081,0.518367999990005,0.5214220000198111,Dridex,44.666666666666664,2.885197972667558,128.87217611248425,0,1,1,0,0,0,1,outbound,0,0
1.040284,4143,51812,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.520141999993939,0.5177970000077039,0.522486999980174,Dridex,40.0,2.8838278777718394,115.35311511087357,0,2,0,1,0,0,0,outbound,0,0
1.149839,51813,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5749195000098553,0.5688059999956749,0.5810330000240356,Benign,44.666666666666664,2.6090609207028113,116.53805445805891,0,1,1,0,0,0,1,outbound,0,0
1.15583,8043,51813,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5779150000016671,0.5778630000422709,0.5779669999610633,Benign,40.0,2.5955374060199166,103.82149624079666,0,2,0,1,0,0,0,outbound,0,0
0.998907,51814,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4994535000005271,0.4983890000148676,0.5005179999861866,Dridex,44.666666666666664,3.0032825878685405,134.14662225812813,1,1,1,0,0,0,1,outbound,0,0
0.998961,443,51814,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4994805000023916,0.4984549999935552,0.500506000011228,Dridex,34.0,3.0031202419313665,102.10608822566647,0,2,0,1,0,0,0,outbound,0,0
1.230619,51815,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.615309500019066,0.6112680000369437,0.6193510000011884,Benign,44.666666666666664,2.4377975636651152,108.88829117704181,0,1,1,0,0,0,1,outbound,0,0
1.230433,8043,51815,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6152165000094101,0.611311000015121,0.6191220000036992,Benign,40.0,2.438166076495022,97.52664305980089,0,2,0,1,0,0,0,outbound,0,0
1.039467,51816,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5197334999975283,0.5184729999746196,0.5209940000204369,Dridex,44.666666666666664,2.886094508050761,128.91222135960066,0,1,1,0,0,0,1,outbound,0,0
1.036062,4143,51816,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5180309999850579,0.5134939999552444,0.5225680000148714,Dridex,40.0,2.8955796081701672,115.8231843268067,0,2,0,1,0,0,0,outbound,0,0
1.159824,51817,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.579911999986507,0.5783519999822602,0.5814719999907538,Benign,44.666666666666664,2.5865993461076853,115.53477079280995,0,1,1,0,0,0,1,outbound,0,0
1.159888,8043,51817,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5799439999973401,0.5778799999970943,0.582007999997586,Benign,40.0,2.586456623398121,103.45826493592484,0,2,0,1,0,0,0,outbound,0,0
0.999039,51818,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4995194999792147,0.498265000001993,0.5007739999564365,Dridex,44.666666666666664,3.0028857732280723,134.12889787085388,1,1,1,0,0,0,1,outbound,0,0
0.999099,443,51818,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4995495000039227,0.4983050000155344,0.500793999992311,Dridex,34.0,3.002705437599277,102.09198487837541,0,2,0,1,0,0,0,outbound,0,0
1.230201,51819,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6151004999992438,0.611215999990236,0.6189850000082515,Benign,44.666666666666664,2.438625883087398,108.92528944457042,0,1,1,0,0,0,1,outbound,0,0
1.230022,8043,51819,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6150110000162385,0.6112580000190064,0.6187640000134706,Benign,40.0,2.4389807661976777,97.55923064790711,0,2,0,1,0,0,0,outbound,0,0
1.040227,51820,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5201134999806527,0.5187460000161082,0.5214809999451973,Dridex,44.666666666666664,2.88398589923161,128.81803683234526,0,1,1,0,0,0,1,outbound,0,0
1.040141,4143,51820,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5200705000024755,0.5193859999999404,0.5207550000050105,Dridex,40.0,2.8842243503525005,115.36897401410002,0,2,0,1,0,0,0,outbound,0,0
1.150109,51821,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.575054499990074,0.5714900000020862,0.5786189999780618,Benign,44.666666666666664,2.608448416628337,116.51069594273238,0,1,1,0,0,0,1,outbound,0,0
1.149965,8043,51821,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5749824999948032,0.5718979999655858,0.5780670000240207,Benign,40.0,2.608775049675425,104.351001987017,0,2,0,1,0,0,0,outbound,0,0
1.008523,51822,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5042614999983925,0.5004629999748431,0.508060000021942,Dridex,44.666666666666664,2.974647082912338,132.86756970341776,1,1,1,0,0,0,1,outbound,0,0
1.008595,443,51822,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.5042975000105798,0.5004630000330508,0.5081319999881089,Dridex,34.0,2.9744347334658614,101.13078093783928,0,2,0,1,0,0,0,outbound,0,0
1.24115,51823,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6205750000081025,0.6192690000170842,0.6218809999991208,Benign,44.666666666666664,2.4171131611811627,107.96438786609194,0,1,1,0,0,0,1,outbound,0,0
1.240737,8043,51823,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6203685000073165,0.6187960000243038,0.6219409999903291,Benign,40.0,2.4179177376027314,96.71670950410925,0,2,0,1,0,0,0,outbound,0,0
1.038725,51824,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5193624999956228,0.5177339999936521,0.5209909999975935,Dridex,44.666666666666664,2.8881561529760047,129.00430816626152,0,1,1,0,0,0,1,outbound,0,0
1.03591,4143,51824,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.517954999988433,0.5148840000038035,0.5210259999730624,Dridex,40.0,2.896004479153594,115.84017916614377,0,2,0,1,0,0,0,outbound,0,0
1.160516,51825,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.580258000001777,0.5795069999876432,0.5810090000159107,Benign,44.666666666666664,2.585056991889814,115.46587897107837,0,1,1,0,0,0,1,outbound,0,0
1.160862,8043,51825,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.580431000009412,0.5798659999854863,0.5809960000333376,Benign,40.0,2.584286504339017,103.37146017356068,0,2,0,1,0,0,0,outbound,0,0
0.999033,51826,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4995164999854751,0.4977369999978691,0.501295999973081,Dridex,44.666666666666664,3.002903807982319,134.12970342321026,1,1,1,0,0,0,1,outbound,0,0
0.999046,443,51826,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4995230000058654,0.4977139999973587,0.5013320000143722,Dridex,34.0,3.0028647329552394,102.09740092047814,0,2,0,1,0,0,0,outbound,0,0
1.220288,51827,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6101439999765716,0.6085839999723248,0.6117039999808185,Benign,44.666666666666664,2.458436041327949,109.81014317931505,0,1,1,0,0,0,1,outbound,0,0
1.220014,8043,51827,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6100070000102278,0.6082929999683984,0.6117210000520572,Benign,40.0,2.4589881755455267,98.35952702182107,0,2,0,1,0,0,0,outbound,0,0
1.019235,51828,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5096175000071526,0.507768000010401,0.5114670000039041,Dridex,44.666666666666664,2.9433840085946814,131.47115238389577,0,1,1,0,0,0,1,outbound,0,0
1.022986,4143,51828,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5114929999981541,0.5077129999990575,0.5152729999972507,Dridex,40.0,2.932591452864458,117.30365811457831,0,2,0,1,0,0,0,outbound,0,0
1.150296,51829,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5751480000035372,0.5717280000098981,0.5785679999971762,Benign,44.666666666666664,2.6080243693797076,116.49175516562694,0,1,1,0,0,0,1,outbound,0,0
1.150862,8043,51829,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5754310000047553,0.5719130000215955,0.5789489999879152,Benign,40.0,2.60674172924295,104.269669169718,0,2,0,1,0,0,0,outbound,0,0
0.998946,51830,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4994730000034906,0.4987390000023879,0.5002070000045933,Dridex,44.666666666666664,3.0031653362644226,134.14138501981088,1,1,1,0,0,0,1,outbound,0,0
0.999015,443,51830,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4995075000042561,0.4987830000463873,0.500231999962125,Dridex,34.0,3.002957913544842,102.10056906052462,0,2,0,1,0,0,0,outbound,0,0
1.220776,51831,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6103880000009667,0.6092879999778233,0.6114880000241101,Benign,44.666666666666664,2.4574532920044296,109.76624704286453,0,1,1,0,0,0,1,outbound,0,0
1.220536,8043,51831,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6102679999894463,0.6090410000178963,0.6114949999609962,Benign,40.0,2.45793651313849,98.31746052553959,0,2,0,1,0,0,0,outbound,0,0
1.039963,51832,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5199814999941736,0.5184470000094734,0.5215159999788739,Dridex,44.666666666666664,2.8847180140062676,128.8507379589466,0,1,1,0,0,0,1,outbound,0,0
1.03982,4143,51832,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5199100000027101,0.5193140000337735,0.5205059999716468,Dridex,40.0,2.8851147313958188,115.40458925583275,0,2,0,1,0,0,0,outbound,0,0
1.149787,51833,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5748935000156052,0.5713980000000447,0.5783890000311658,Benign,44.666666666666664,2.6091789174864566,116.54332498106172,0,1,1,0,0,0,1,outbound,0,0
1.149967,8043,51833,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5749835000024177,0.5720059999730438,0.5779610000317916,Benign,40.0,2.6087705125451426,104.35082050180571,0,2,0,1,0,0,0,outbound,0,0
0.998608,51834,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4993039999972097,0.4981299999635666,0.5004780000308529,Dridex,44.666666666666664,3.004181821094964,134.1867880089084,1,1,1,0,0,0,1,outbound,0,0
0.998685,443,51834,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4993424999993294,0.4981820000102743,0.5005029999883845,Dridex,34.0,3.003950194505775,102.13430661319634,0,2,0,1,0,0,0,outbound,0,0
1.240555,51835,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6202774999837857,0.6191749999998137,0.6213799999677576,Benign,44.666666666666664,2.41827246675883,108.01617018189438,0,1,1,0,0,0,1,outbound,0,0
1.240216,8043,51835,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.6201080000028014,0.6189160000067204,0.6212999999988824,Benign,40.0,2.4189334761041623,96.7573390441665,0,2,0,1,0,0,0,outbound,0,0
1.019315,51836,4143,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.509657500020694,0.5083380000432953,0.5109769999980927,Dridex,44.666666666666664,2.943152999808695,131.46083399145505,0,1,1,0,0,0,1,outbound,0,0
1.022049,4143,51836,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5110244999814313,0.5083839999861084,0.5136649999767542,Dridex,40.0,2.935280011036653,117.41120044146612,0,2,0,1,0,0,0,outbound,0,0
1.160968,51837,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.5804840000055265,0.5794600000372157,0.5815079999738373,Benign,44.666666666666664,2.5840505509195775,115.42092460774113,0,1,1,0,0,0,1,outbound,0,0
1.160875,8043,51837,TCP,"RST,ACK",3,120,40.0,0.0,40,40,0.0,0,0,0.5804375000006985,0.5798569999751635,0.5810180000262335,Benign,40.0,2.5842575643372454,103.37030257348981,0,2,0,1,0,0,0,outbound,0,0
0.998898,51838,443,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.4994489999953657,0.4980649999924935,0.5008329999982379,Dridex,44.666666666666664,3.003309647231249,134.14783090966245,1,1,1,0,0,0,1,outbound,0,0
0.998941,443,51838,TCP,"RST,ACK",3,102,34.0,0.0,34,34,0.0,0,0,0.4994705000135582,0.4980959999957122,0.5008450000314042,Dridex,34.0,3.003180368009722,102.10813251233056,0,2,0,1,0,0,0,outbound,0,0
1.241276,51839,8043,TCP,SYN,3,134,44.66666666666666,1.8856180831641267,42,46,0.0,0,0,0.6206379999930505,0.6192509999964386,0.6220249999896623,Benign,44.666666666666664,2.416867803776114,107.95342856866644,0,1,1,0,0,0,1,outbound,0,0
