Duration,Source Port,Destination Port,Protocol,Flags,Packets,Bytes,Label,packet_length,flags_count,syn_count,ack_count,fin_count,is_http,is_internal_ip,direction,bytes_per_packet,short_duration,single_packet
96.516061,447,54912,TLS,"PSH,ACK",6,2664,Benign,2664,2,0,1,0,0,0,inbound,2664,0,0
106.752893,54913,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.698779,443,54913,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.660859,54913,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.767371,443,54913,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
154.340413,54914,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.908645,443,54914,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.870664,54914,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.826282,443,54914,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
81.64723,54915,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.818719,443,54915,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.780716,54915,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.805118,443,54915,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
129.085727,54916,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.971791,443,54916,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.932668,54916,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.854426,443,54916,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
176.313567,54917,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
3.284927,443,54917,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
3.247141,54917,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.841402,443,54917,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
102.245441,54918,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.914931,443,54918,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.875243,54918,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.831962,443,54918,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
149.545006,54919,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
2.974269,443,54919,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.93463,54919,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.834459,443,54919,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
75.788805,54920,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.648243,443,54920,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.609142,54920,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.761605,443,54920,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
123.436407,54921,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.699097,443,54921,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.662019,54921,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.8352,443,54921,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
170.94519,54922,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.704685,443,54922,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.666647,54922,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.741735,443,54922,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
97.228231,54923,447,TCP,"FIN,SYN,ACK",7,390,Benign,390,3,1,1,1,0,1,outbound,390,0,0
97.226576,447,54923,TCP,"FIN,SYN,RST,ACK",5,306,Benign,306,4,1,1,1,0,0,inbound,306,0,0
96.857058,54923,447,TLS,"PSH,ACK",6,1368,Benign,1368,2,0,1,0,0,1,outbound,1368,0,0
96.480448,447,54923,TLS,"PSH,ACK",6,2664,Benign,2664,2,0,1,0,0,0,inbound,2664,0,0
171.296497,54924,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.674547,443,54924,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.634693,54924,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.773572,443,54924,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
2.843339,54925,443,TCP,"SYN,RST,ACK",7,390,Benign,390,3,1,1,0,0,1,outbound,390,0,0
2.518429,443,54925,TCP,"SYN,ACK",6,336,Benign,336,2,1,1,0,0,0,inbound,336,0,0
2.517752,54925,443,TLS,"PSH,ACK",5,1357,Benign,1357,2,0,1,0,0,1,outbound,1357,0,0
1.856119,443,54925,TLS,"PSH,ACK",8,3986,Benign,3986,2,0,1,0,0,0,inbound,3986,0,0
2.567074,54926,443,TCP,"SYN,RST,ACK",4,228,Benign,228,3,1,1,0,0,1,outbound,228,0,0
2.165788,443,54926,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.128453,54926,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.452751,443,54926,TLS,"PSH,ACK",4,2610,Benign,2610,2,0,1,0,0,0,inbound,2610,0,0
1.456316,54927,443,TCP,"SYN,RST,ACK",4,228,Benign,228,3,1,1,0,0,1,outbound,228,0,0
1.106141,443,54927,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.06713,54927,443,TLS,"PSH,ACK",3,663,Benign,663,2,0,1,0,0,1,outbound,663,0,0
0.400609,443,54927,TLS,"PSH,ACK",4,2610,Benign,2610,2,0,1,0,0,0,inbound,2610,0,0
2.430847,54928,443,TCP,"SYN,RST,ACK",4,228,Benign,228,3,1,1,0,0,1,outbound,228,0,0
2.081505,443,54928,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
2.04259,54928,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.402536,443,54928,TLS,"PSH,ACK",4,2610,Benign,2610,2,0,1,0,0,0,inbound,2610,0,0
89.592312,54929,443,TCP,"SYN,RST,PSH,ACK",6,458,Benign,458,4,1,1,0,0,1,outbound,458,0,0
2.146279,443,54929,TCP,"SYN,ACK",4,240,Benign,240,2,1,1,0,0,0,inbound,240,0,0
2.108784,54929,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.60881,443,54929,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
136.896867,54930,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.169055,443,54930,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.131208,54930,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.605847,443,54930,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
185.166604,54931,443,TCP,"SYN,RST,ACK",20,1092,Benign,1092,3,1,1,0,0,1,outbound,1092,0,0
17.57638,443,54931,TCP,"SYN,PSH,ACK",39,50298,Benign,50298,3,1,1,0,0,0,inbound,50298,0,0
17.57577,54931,443,TLS,"PSH,ACK",5,1277,Benign,1277,2,0,1,0,0,1,outbound,1277,0,0
17.166063,443,54931,TLS,"PSH,ACK",13,10858,Benign,10858,2,0,1,0,0,0,inbound,10858,0,0
96.999823,54932,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.130392,443,54932,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.093754,54932,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.593215,443,54932,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
145.328045,54933,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.150046,443,54933,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.112478,54933,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.634065,443,54933,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
73.585755,54934,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.06672,443,54934,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.029578,54934,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.556748,443,54934,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
122.014154,54935,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.138632,443,54935,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.099632,54935,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.595905,443,54935,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
170.324251,54936,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.289999,443,54936,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.252845,54936,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.60428,443,54936,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
98.480651,54937,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.171906,443,54937,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.134026,54937,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.594573,443,54937,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
97.156291,54938,447,TCP,"FIN,SYN,ACK",7,390,Benign,390,3,1,1,1,0,1,outbound,390,0,0
97.154604,447,54938,TCP,"FIN,SYN,RST,ACK",5,306,Benign,306,4,1,1,1,0,0,inbound,306,0,0
96.797945,54938,447,TLS,"PSH,ACK",6,1368,Benign,1368,2,0,1,0,0,1,outbound,1368,0,0
96.4353,447,54938,TLS,"PSH,ACK",6,2664,Benign,2664,2,0,1,0,0,0,inbound,2664,0,0
67.16073,54939,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
66.819167,443,54939,TCP,"FIN,SYN,RST,ACK",5,300,Benign,300,4,1,1,1,0,0,inbound,300,0,0
0.736698,54939,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
65.731156,443,54939,TLS,"PSH,ACK",4,1401,Benign,1401,2,0,1,0,0,0,inbound,1401,0,0
148.143779,54940,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.166667,443,54940,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.128711,54940,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.660101,443,54940,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
76.369545,54941,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.073775,443,54941,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.035233,54941,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.557964,443,54941,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
124.789523,54942,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.166367,443,54942,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.127256,54942,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.638241,443,54942,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
173.048577,54943,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.136556,443,54943,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.097301,54943,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.629629,443,54943,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
101.335467,54944,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.11289,443,54944,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.072509,54944,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.604458,443,54944,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
149.664092,54945,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.102574,443,54945,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.063072,54945,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.683267,443,54945,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
77.931668,54946,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.067435,443,54946,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.029144,54946,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.577276,443,54946,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
126.330945,54947,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.08818,443,54947,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.051065,54947,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.566205,443,54947,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
174.73124,54948,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.106678,443,54948,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.069621,54948,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.624226,443,54948,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
97.308928,54949,447,TCP,"FIN,SYN,ACK",7,390,Benign,390,3,1,1,1,0,1,outbound,390,0,0
97.307301,447,54949,TCP,"FIN,SYN,RST,ACK",5,306,Benign,306,4,1,1,1,0,0,inbound,306,0,0
96.927151,54949,447,TLS,"PSH,ACK",6,1368,Benign,1368,2,0,1,0,0,1,outbound,1368,0,0
96.541195,447,54949,TLS,"PSH,ACK",6,2664,Benign,2664,2,0,1,0,0,0,inbound,2664,0,0
67.142329,54950,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
66.796175,443,54950,TCP,"FIN,SYN,RST,ACK",5,300,Benign,300,4,1,1,1,0,0,inbound,300,0,0
0.71216,54950,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
65.703736,443,54950,TLS,"PSH,ACK",4,1401,Benign,1401,2,0,1,0,0,0,inbound,1401,0,0
104.319189,54951,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.105238,443,54951,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.065101,54951,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.611432,443,54951,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
152.659135,54952,443,TCP,"SYN,RST,ACK",8,444,Benign,444,3,1,1,0,0,1,outbound,444,0,0
7.500865,443,54952,TCP,"SYN,ACK",5,282,Benign,282,2,1,1,0,0,0,inbound,282,0,0
7.500341,54952,443,TLS,"PSH,ACK",4,978,Benign,978,2,0,1,0,0,1,outbound,978,0,0
6.979712,443,54952,TLS,"PSH,ACK",7,3378,Benign,3378,2,0,1,0,0,0,inbound,3378,0,0
74.566408,54953,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.159027,443,54953,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.121923,54953,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.604746,443,54953,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
122.855569,54954,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.167502,443,54954,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.128379,54954,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.646433,443,54954,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
171.095008,54955,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.091937,443,54955,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.054221,54955,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.581046,443,54955,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
99.482618,54956,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.108588,443,54956,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.069767,54956,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.587062,443,54956,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
147.832437,54957,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.083114,443,54957,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.042918,54957,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.599601,443,54957,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
76.209097,54958,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.121436,443,54958,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.084372,54958,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.602524,443,54958,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
124.538726,54959,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.105515,443,54959,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.066514,54959,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.580015,443,54959,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
97.221306,54960,447,TCP,"FIN,SYN,ACK",7,390,Benign,390,3,1,1,1,0,1,outbound,390,0,0
97.220493,447,54960,TCP,"FIN,SYN,RST,ACK",5,306,Benign,306,4,1,1,1,0,0,inbound,306,0,0
96.855625,54960,447,TLS,"PSH,ACK",6,1368,Benign,1368,2,0,1,0,0,1,outbound,1368,0,0
96.484951,447,54960,TLS,"PSH,ACK",6,2664,Benign,2664,2,0,1,0,0,0,inbound,2664,0,0
66.886947,54961,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
66.585063,443,54961,TCP,"FIN,SYN,RST,ACK",5,300,Benign,300,4,1,1,1,0,0,inbound,300,0,0
0.62905,54961,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
65.616814,443,54961,TLS,"PSH,ACK",4,1401,Benign,1401,2,0,1,0,0,0,inbound,1401,0,0
174.420066,54962,443,TCP,"SYN,RST,ACK",22,1200,Benign,1200,3,1,1,0,0,1,outbound,1200,0,0
17.995699,443,54962,TCP,"SYN,PSH,ACK",39,50298,Benign,50298,3,1,1,0,0,0,inbound,50298,0,0
17.995166,54962,443,TLS,"PSH,ACK",5,1277,Benign,1277,2,0,1,0,0,1,outbound,1277,0,0
17.470414,443,54962,TLS,"PSH,ACK",13,10858,Benign,10858,2,0,1,0,0,0,inbound,10858,0,0
85.772841,54963,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.143191,443,54963,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.105043,54963,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.605459,443,54963,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
134.08153,54964,443,TCP,"SYN,RST,PSH,ACK",6,458,Benign,458,4,1,1,0,0,1,outbound,458,0,0
1.135378,443,54964,TCP,"SYN,ACK",4,240,Benign,240,2,1,1,0,0,0,inbound,240,0,0
1.095114,54964,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.599595,443,54964,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
62.409795,54965,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.160522,443,54965,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.123383,54965,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.603661,443,54965,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
110.688538,54966,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.044675,443,54966,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.005612,54966,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.581165,443,54966,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
159.118159,54967,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.176655,443,54967,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.137268,54967,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.588676,443,54967,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
87.395193,54968,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
0.99746,443,54968,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
0.960358,54968,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.540238,443,54968,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
135.914079,54969,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.119338,443,54969,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.080534,54969,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.615437,443,54969,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
64.231416,54970,443,TCP,"SYN,RST,ACK",5,282,Benign,282,3,1,1,0,0,1,outbound,282,0,0
1.098496,443,54970,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.059567,54970,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
0.582422,443,54970,TLS,"PSH,ACK",5,2738,Benign,2738,2,0,1,0,0,0,inbound,2738,0,0
97.056431,54971,447,TCP,"FIN,SYN,ACK",7,390,Benign,390,3,1,1,1,0,1,outbound,390,0,0
97.055135,447,54971,TCP,"FIN,SYN,RST,ACK",5,306,Benign,306,4,1,1,1,0,0,inbound,306,0,0
96.715335,54971,447,TLS,"PSH,ACK",6,1368,Benign,1368,2,0,1,0,0,1,outbound,1368,0,0
96.368765,447,54971,TLS,"PSH,ACK",6,2664,Benign,2664,2,0,1,0,0,0,inbound,2664,0,0
65.524615,54972,443,TCP,"SYN,RST,ACK",4,228,Benign,228,3,1,1,0,0,1,outbound,228,0,0
0.332399,443,54972,TCP,"SYN,ACK",2,126,Benign,126,2,1,1,0,0,0,inbound,126,0,0
0.678259,54972,443,TLS,"PSH,ACK",3,695,Benign,695,2,0,1,0,0,1,outbound,695,0,0
0.676977,443,54972,TLS,"PSH,ACK",3,1310,Benign,1310,2,0,1,0,0,0,inbound,1310,0,0
114.194138,54973,443,TCP,"SYN,RST,ACK",6,336,Benign,336,3,1,1,0,0,1,outbound,336,0,0
1.180515,443,54973,TCP,"SYN,ACK",4,228,Benign,228,2,1,1,0,0,0,inbound,228,0,0
1.14194,54973,443,TLS,"PSH,ACK",3,679,Benign,679,2,0,1,0,0,1,outbound,679,0,0
